Year,Week Number,Average
1921,44,73.618
1921,45,75.18666666666667
1921,46,76.488
1921,47,76.63749999999999
1921,48,77.98400000000001
1921,49,79.176
1921,50,80.962
1921,51,79.53999999999999
1921,52,80.6575
1922,1,79.03999999999999
1922,2,79.654
1922,3,82.09
1922,4,82.03400000000002
1922,5,82.02000000000001
1922,6,83.294
1922,7,83.94
1922,8,85.3
1922,9,85.57199999999999
1922,10,86.812
1922,11,87.87
1922,12,87.58999999999999
1922,13,87.924
1922,14,90.324
1922,15,91.8175
1922,16,92.412
1922,17,92.142
1922,18,93.432
1922,19,92.19800000000001
1922,20,93.42599999999999
1922,21,94.726
1922,22,96.1075
1922,23,95.08600000000001
1922,24,91.64200000000001
1922,25,92.94
1922,26,92.636
1922,27,93.6225
1922,28,94.512
1922,29,96.274
1922,30,95.64399999999999
1922,31,96.74600000000001
1922,32,96.94
1922,33,97.41
1922,34,100.06199999999998
1922,35,100.54399999999998
1922,36,101.13499999999999
1922,37,101.362
1922,38,99.174
1922,39,97.572
1922,40,99.53
1922,41,102.0325
1922,42,102.116
1922,43,99.304
1922,44,97.406
1922,45,98.61500000000001
1922,46,94.78000000000002
1922,47,94.776
1922,48,94.065
1922,49,96.33399999999999
1922,50,98.02000000000001
1922,51,97.978
1922,52,98.6425
1923,1,98.232
1923,2,97.86600000000001
1923,3,97.598
1923,4,97.55600000000001
1923,5,97.97
1923,6,100.792
1923,7,102.4525
1923,8,103.345
1923,9,103.59400000000001
1923,10,104.79400000000001
1923,11,104.59200000000001
1923,12,105.00800000000001
1923,13,102.90249999999999
1923,14,101.914
1923,15,101.714
1923,16,102.02
1923,17,101.14000000000001
1923,18,97.346
1923,19,96.84
1923,20,95.77399999999999
1923,21,94.58599999999998
1923,22,96.95
1923,23,96.7
1923,24,95.85600000000001
1923,25,92.40400000000001
1923,26,89.606
1923,27,88.3425
1923,28,88.442
1923,29,90.36000000000001
1923,30,90.408
1923,31,87.79499999999999
1923,32,88.84
1923,33,90.256
1923,34,91.99600000000001
1923,35,93.24799999999999
1923,36,92.76750000000001
1923,37,91.706
1923,38,88.66
1923,39,88.43599999999999
1923,40,89.18800000000002
1923,41,87.83000000000001
1923,42,87.49999999999999
1923,43,86.884
1923,44,87.59199999999998
1923,45,90.1825
1923,46,90.69399999999999
1923,47,91.748
1923,48,92.56
1923,49,92.974
1923,50,94.25
1923,51,94.012
1923,52,95.0325
1924,1,107.18166666666667
1924,2,97.00800000000001
1924,3,96.224
1924,4,98.12800000000001
1924,5,99.85399999999998
1924,6,100.932
1924,7,99.35
1924,8,96.82
1924,9,97.054
1924,10,97.842
1924,11,97.942
1924,12,96.386
1924,13,93.762
1924,14,94.006
1924,15,92.138
1924,16,90.63750000000002
1924,17,90.156
1924,18,91.214
1924,19,92.076
1924,20,89.38
1924,21,89.52600000000001
1924,22,90.13749999999999
1924,23,90.338
1924,24,91.51
1924,25,93.632
1924,26,93.898
1924,27,96.42
1924,28,97.17999999999999
1924,29,97.2
1924,30,99.348
1924,31,101.476
1924,32,102.492
1924,33,102.436
1924,34,104.93199999999999
1924,35,103.43000000000002
1924,36,103.2025
1924,37,101.614
1924,38,102.73400000000001
1924,39,104.04
1924,40,103.29400000000001
1924,41,102.2
1924,42,100.07750000000001
1924,43,101.93199999999999
1924,44,102.73000000000002
1924,45,104.48
1924,46,107.83399999999999
1924,47,110.122
1924,48,110.285
1924,49,110.96
1924,50,111.45600000000002
1924,51,114.556
1924,52,116.98750000000001
1925,1,121.25
1925,2,121.14000000000001
1925,3,122.566
1925,4,122.578
1925,5,122.268
1925,6,120.68199999999999
1925,7,121.76500000000001
1925,8,119.572
1925,9,122.1825
1925,10,124.58600000000001
1925,11,123.612
1925,12,119.566
1925,13,117.31400000000001
1925,14,116.96600000000001
1925,15,119.0425
1925,16,120.98200000000001
1925,17,120.36799999999998
1925,18,120.194
1925,19,124.14200000000001
1925,20,124.59200000000001
1925,21,128.35999999999999
1925,22,128.978
1925,23,129.678
1925,24,127.46199999999999
1925,25,129.206
1925,26,128.134
1925,27,131.01
1925,28,132.248
1925,29,133.112
1925,30,134.942
1925,31,134.914
1925,32,136.206
1925,33,138.16000000000003
1925,34,142.054
1925,35,142.098
1925,36,139.794
1925,37,143.1175
1925,38,146.002
1925,39,145.48200000000003
1925,40,144.714
1925,41,146.294
1925,42,148.775
1925,43,151.17
1925,44,154.45999999999998
1925,45,158.2475
1925,46,155.28799999999998
1925,47,152.33200000000002
1925,48,150.13
1925,49,152.89400000000003
1925,50,153.70800000000003
1925,51,153.42
1925,52,154.8125
1925,53,156.29250000000002
1926,1,158.408
1926,2,157.056
1926,3,154.458
1926,4,156.184
1926,5,158.938
1926,6,160.825
1926,7,159.848
1926,8,157.14999999999998
1926,9,148.71200000000002
1926,10,152.106
1926,11,148.248
1926,12,142.612
1926,13,137.875
1926,14,141.42
1926,15,137.028
1926,16,139.59
1926,17,143.75400000000002
1926,18,141.126
1926,19,139.19800000000004
1926,20,138.31799999999998
1926,21,141.97200000000004
1926,22,144.04
1926,23,145.936
1926,24,151.23399999999998
1926,25,152.33800000000002
1926,26,152.778
1926,27,154.705
1926,28,156.63600000000002
1926,29,156.798
1926,30,158.506
1926,31,163.19400000000002
1926,32,163.768
1926,33,163.82799999999997
1926,34,161.56400000000002
1926,35,163.05
1926,36,164.85999999999999
1926,37,158.868
1926,38,157.216
1926,39,158.404
1926,40,154.304
1926,41,150.04500000000002
1926,42,147.696
1926,43,150.442
1926,44,151.845
1926,45,154.534
1926,46,154.81
1926,47,155.985
1926,48,157.25799999999998
1926,49,159.012
1926,50,160.25399999999996
1926,51,160.436
1926,52,157.57199999999997
1927,1,155.384
1927,2,155.62
1927,3,154.844
1927,4,153.502
1927,5,155.384
1927,6,155.208
1927,7,157.82200000000003
1927,8,160.005
1927,9,160.60399999999998
1927,10,159.67400000000004
1927,11,161.106
1927,12,159.71600000000004
1927,13,160.416
1927,14,162.41799999999998
1927,15,163.98499999999999
1927,16,166.30599999999998
1927,17,164.45
1927,18,166.81
1927,19,167.838
1927,20,169.158
1927,21,171.54
1927,22,171.61749999999998
1927,23,170.518
1927,24,169.20499999999998
1927,25,168.946
1927,26,166.59
1927,27,171.67000000000002
1927,28,173.64000000000001
1927,29,177.166
1927,30,180.244
1927,31,184.166
1927,32,180.32999999999998
1927,33,183.768
1927,34,187.83800000000002
1927,35,190.96200000000002
1927,36,196.545
1927,37,197.326
1927,38,195.93599999999998
1927,39,195.30400000000003
1927,40,198.92000000000002
1927,41,189.6975
1927,42,184.608
1927,43,183.43200000000002
1927,44,184.39600000000002
1927,45,190.98
1927,46,195.592
1927,47,196.27
1927,48,196.65800000000002
1927,49,195.71999999999997
1927,50,197.632
1927,51,200.78400000000002
1927,52,199.89499999999998
1928,1,217.65333333333334
1928,2,198.39999999999998
1928,3,196.33666666666667
1928,4,199.6816666666667
1928,5,197.69499999999996
1928,6,198.145
1928,7,195.21999999999997
1928,8,192.692
1928,9,194.26833333333335
1928,10,199.10166666666666
1928,11,203.0533333333333
1928,12,206.66666666666663
1928,13,211.55499999999998
1928,14,210.30499999999998
1928,15,212.905
1928,16,213.42800000000003
1928,17,210.12166666666667
1928,18,214.254
1928,19,219.496
1928,20,218.68999999999997
1928,21,215.356
1928,22,218.47400000000002
1928,23,214.255
1928,24,206.64499999999998
1928,25,203.36
1928,26,208.16666666666663
1928,27,212.11599999999999
1928,28,209.21833333333333
1928,29,208.04833333333332
1928,30,213.34666666666666
1928,31,216.1866666666667
1928,32,216.09833333333333
1928,33,219.39499999999998
1928,34,230.36166666666668
1928,35,238.2166666666667
1928,36,240.43199999999996
1928,37,240.19833333333335
1928,38,239.71
1928,39,238.93499999999997
1928,40,239.08333333333334
1928,41,243.14000000000001
1928,42,251.30000000000004
1928,43,254.85000000000002
1928,44,254.68333333333337
1928,45,259.52
1928,46,270.3666666666667
1928,47,282.36
1928,48,292.16
1928,49,285.34999999999997
1928,50,266.1166666666666
1928,51,277.55
1928,52,289.48
1929,1,283.0166666666667
1929,2,300.1166666666667
1929,3,302.31666666666666
1929,4,309.06666666666666
1929,5,315.1666666666667
1929,6,315.88
1929,7,305.26
1929,8,300.92499999999995
1929,9,314.34999999999997
1929,10,311.5
1929,11,311.8666666666667
1929,12,316.06666666666666
1929,13,300.85
1929,14,302.78333333333336
1929,15,302.26666666666665
1929,16,307.23333333333335
1929,17,314.68333333333334
1929,18,319.48333333333335
1929,19,324.31666666666666
1929,20,320.45
1929,21,310.09999999999997
1929,22,298.14
1929,23,306.1333333333334
1929,24,308.1
1929,25,318.01666666666665
1929,26,326.46666666666664
1929,27,339.12
1929,28,344.98333333333335
1929,29,344.5666666666666
1929,30,344.3333333333333
1929,31,346.23333333333335
1929,32,348.65000000000003
1929,33,354.0
1929,34,367.48333333333335
1929,35,374.40000000000003
1929,36,377.21999999999997
1929,37,370.6666666666667
1929,38,368.48333333333335
1929,39,354.15000000000003
1929,40,339.53333333333336
1929,41,346.34
1929,42,343.56666666666666
1929,43,313.1666666666667
1929,44,260.9
1929,45,248.075
1929,46,218.66000000000003
1929,47,236.24
1929,48,241.5
1929,49,249.41666666666666
1929,50,256.0
1929,51,244.45000000000002
1929,52,236.78000000000003
1930,1,203.91666666666666
1930,2,248.0666666666667
1930,3,249.24999999999997
1930,4,250.61666666666667
1930,5,261.75
1930,6,268.71666666666664
1930,7,270.66
1930,8,268.48
1930,9,266.79999999999995
1930,10,273.0833333333333
1930,11,274.2666666666667
1930,12,276.6333333333334
1930,13,280.78333333333336
1930,14,286.09999999999997
1930,15,290.78333333333336
1930,16,293.025
1930,17,288.84999999999997
1930,18,276.8666666666666
1930,19,263.6166666666667
1930,20,272.03333333333336
1930,21,267.98333333333335
1930,22,272.40000000000003
1930,23,270.6833333333333
1930,24,251.96666666666667
1930,25,227.86666666666665
1930,26,216.95000000000002
1930,27,223.425
1930,28,222.1666666666667
1930,29,235.41666666666666
1930,30,235.51666666666665
1930,31,236.36666666666665
1930,32,233.26666666666665
1930,33,222.26666666666665
1930,34,230.56666666666663
1930,35,235.42
1930,36,238.95999999999998
1930,37,243.3166666666667
1930,38,235.63333333333333
1930,39,222.01666666666668
1930,40,210.98333333333335
1930,41,200.98333333333335
1930,42,194.52
1930,43,189.33333333333334
1930,44,190.79999999999998
1930,45,181.04
1930,46,176.61666666666665
1930,47,185.97714285714284
1930,48,184.61428571428573
1930,49,183.5666666666667
1930,50,173.5666666666667
1930,51,164.23333333333335
1930,52,164.35999999999999
1931,1,167.2
1931,2,171.76666666666665
1931,3,166.81666666666666
1931,4,166.04999999999998
1931,5,169.4
1931,6,169.39999999999998
1931,7,178.99999999999997
1931,8,182.96666666666667
1931,9,191.78000000000003
1931,10,183.93333333333337
1931,11,182.29999999999998
1931,12,183.9
1931,13,183.10000000000002
1931,14,171.98000000000002
1931,15,169.35000000000002
1931,16,165.70000000000002
1931,17,159.03333333333333
1931,18,148.3
1931,19,150.0
1931,20,148.96666666666667
1931,21,139.6833333333333
1931,22,133.2
1931,23,128.53333333333333
1931,24,134.86666666666667
1931,25,133.98333333333332
1931,26,147.8166666666667
1931,27,152.87999999999997
1931,28,147.89999999999998
1931,29,141.4
1931,30,142.85
1931,31,137.61666666666665
1931,32,135.50000000000003
1931,33,138.66666666666666
1931,34,141.46666666666667
1931,35,138.61666666666665
1931,36,138.24
1931,37,128.93999999999997
1931,38,120.10000000000001
1931,39,111.16666666666667
1931,40,100.06666666666668
1931,41,97.89999999999999
1931,42,100.86
1931,43,106.33333333333333
1931,44,104.26666666666665
1931,45,107.9
1931,46,112.91666666666667
1931,47,102.96666666666665
1931,48,95.58
1931,49,89.89999999999999
1931,50,85.48333333333333
1931,51,77.58333333333333
1931,52,78.625
1931,53,75.625
1932,53,77.9
1932,1,75.8
1932,2,82.66666666666667
1932,3,82.13333333333334
1932,4,77.86666666666667
1932,5,77.41666666666667
1932,6,75.12
1932,7,84.43333333333334
1932,8,82.16
1932,9,84.03333333333333
1932,10,86.78333333333332
1932,11,80.81666666666668
1932,12,78.7
1932,13,74.81666666666666
1932,14,67.7
1932,15,62.96666666666667
1932,16,60.61666666666665
1932,17,58.800000000000004
1932,18,55.699999999999996
1932,19,56.48333333333333
1932,20,53.28333333333334
1932,21,50.550000000000004
1932,22,46.620000000000005
1932,23,47.75
1932,24,49.050000000000004
1932,25,46.650000000000006
1932,26,43.48
1932,27,43.0
1932,28,43.666666666666664
1932,29,45.53333333333334
1932,30,50.76666666666667
1932,31,57.283333333333324
1932,32,67.13333333333334
1932,33,66.91666666666667
1932,34,72.03333333333335
1932,35,74.91666666666667
1932,36,77.84
1932,37,69.80000000000001
1932,38,70.46666666666665
1932,39,72.33333333333333
1932,40,68.21666666666667
1932,41,61.220000000000006
1932,42,63.43333333333334
1932,43,61.43333333333334
1932,44,60.48333333333333
1932,45,64.42
1932,46,64.66666666666667
1932,47,61.739999999999995
1932,48,57.783333333333324
1932,49,58.98333333333334
1932,50,61.11666666666667
1932,51,58.616666666666674
1932,52,58.58
1933,1,61.025000000000006
1933,2,63.300000000000004
1933,3,61.583333333333336
1933,4,61.599999999999994
1933,5,59.56666666666667
1933,6,58.75000000000001
1933,7,56.660000000000004
1933,8,53.620000000000005
1933,9,51.5
1933,11,60.599999999999994
1933,12,58.63333333333333
1933,13,56.78333333333333
1933,14,57.20000000000001
1933,15,61.260000000000005
1933,16,66.65
1933,17,72.89999999999999
1933,18,78.2
1933,19,79.66666666666667
1933,20,81.46666666666667
1933,21,83.36666666666667
1933,22,89.79999999999998
1933,23,92.43333333333334
1933,24,93.0
1933,25,94.73333333333333
1933,26,97.83333333333333
1933,27,103.7
1933,28,104.58333333333333
1933,29,101.96666666666665
1933,30,93.73999999999998
1933,31,93.2
1933,32,95.74000000000001
1933,33,96.78
1933,34,100.66
1933,35,103.63999999999999
1933,36,100.52000000000001
1933,37,102.86666666666666
1933,38,102.56666666666668
1933,39,96.14999999999999
1933,40,96.15000000000002
1933,41,98.17999999999999
1933,42,89.61666666666667
1933,43,90.75
1933,44,90.38333333333334
1933,45,94.52000000000001
1933,46,96.55
1933,47,99.75
1933,48,97.8
1933,49,100.76666666666667
1933,50,101.38333333333333
1933,51,97.11666666666667
1933,52,97.9
1934,1,99.88333333333333
1934,2,98.28333333333335
1934,3,103.11666666666667
1934,4,106.25
1934,5,108.03333333333332
1934,6,108.83333333333333
1934,7,107.08
1934,8,107.85999999999999
1934,9,104.05
1934,10,103.58333333333333
1934,11,103.23333333333335
1934,12,100.25
1934,13,99.7
1934,14,102.85000000000001
1934,15,104.61666666666666
1934,16,105.13333333333334
1934,17,104.98333333333335
1934,18,100.14999999999999
1934,19,95.60000000000001
1934,20,93.45
1934,21,94.23333333333333
1934,22,94.22
1934,23,94.53333333333335
1934,24,98.38333333333333
1934,25,98.51666666666667
1934,26,96.53333333333335
1934,27,95.91999999999999
1934,28,98.01666666666665
1934,29,97.14999999999999
1934,30,90.63333333333333
1934,31,89.45
1934,32,89.0
1934,33,91.09999999999998
1934,34,93.06666666666666
1934,35,93.88333333333334
1934,36,92.34
1934,37,89.18333333333334
1934,38,88.66666666666667
1934,39,92.10000000000001
1934,40,91.53333333333335
1934,41,93.3
1934,42,94.98333333333335
1934,43,94.5
1934,44,93.36666666666667
1934,45,97.0
1934,46,99.38
1934,47,100.11666666666667
1934,48,102.72
1934,49,102.91666666666667
1934,50,101.46666666666665
1934,51,100.33333333333333
1934,52,100.91999999999999
1935,1,117.11666666666667
1935,2,104.95
1935,3,101.91666666666667
1935,4,102.89999999999999
1935,5,101.46666666666665
1935,6,101.35000000000001
1935,7,103.18000000000002
1935,8,105.44000000000001
1935,9,102.81666666666665
1935,10,101.43333333333334
1935,11,98.53333333333335
1935,12,98.61666666666667
1935,13,100.01666666666667
1935,14,101.23333333333333
1935,15,103.80000000000001
1935,16,106.3
1935,17,110.10000000000001
1935,18,109.55
1935,19,111.81666666666668
1935,20,114.89999999999999
1935,21,115.68333333333334
1935,22,113.68000000000002
1935,23,112.88333333333333
1935,24,116.95
1935,25,118.68333333333334
1935,26,118.8
1935,27,119.05999999999999
1935,28,122.10000000000001
1935,29,122.41666666666667
1935,30,123.88333333333333
1935,31,125.76666666666667
1935,32,126.08333333333333
1935,33,127.91666666666667
1935,34,127.66666666666664
1935,35,127.44999999999999
1935,36,128.84
1935,37,133.06666666666663
1935,38,132.04999999999998
1935,39,130.73333333333332
1935,40,130.18333333333337
1935,41,131.08
1935,42,135.3166666666667
1935,43,139.15
1935,44,140.60000000000002
1935,45,142.6
1935,46,144.56
1935,47,147.0
1935,48,143.82
1935,49,142.98333333333335
1935,50,142.53333333333333
1935,51,139.75
1935,52,141.07999999999998
1936,1,144.29999999999998
1936,2,145.18333333333334
1936,3,146.13333333333333
1936,4,145.4
1936,5,147.5666666666667
1936,6,150.46666666666667
1936,7,151.68
1936,8,152.94
1936,9,152.15
1936,10,155.91666666666666
1936,11,154.61666666666667
1936,12,155.8166666666667
1936,13,156.95000000000002
1936,14,157.9333333333333
1936,15,161.14000000000001
1936,16,159.23333333333335
1936,17,153.26666666666668
1936,18,147.03333333333333
1936,19,147.76666666666668
1936,20,148.96666666666667
1936,21,149.33333333333334
1936,22,151.64000000000001
1936,23,151.21666666666667
1936,24,152.8166666666667
1936,25,156.21666666666667
1936,26,158.81666666666663
1936,27,158.02
1936,28,157.5
1936,29,162.55
1936,30,164.58333333333334
1936,31,166.01666666666668
1936,32,165.8166666666667
1936,33,168.04999999999998
1936,34,164.75000000000003
1936,35,164.65
1936,36,166.61666666666667
1936,37,168.8
1936,38,166.79999999999998
1936,39,168.76666666666665
1936,40,168.85000000000002
1936,41,174.0666666666667
1936,42,176.06
1936,43,176.5
1936,44,175.0666666666667
1936,45,179.8
1936,46,183.21999999999997
1936,47,182.83333333333334
1936,48,181.08
1936,49,181.83333333333334
1936,50,181.04999999999998
1936,51,181.04999999999998
1936,52,177.35
1936,53,178.57500000000002
1937,53,179.9
1937,1,179.88333333333333
1937,2,183.43333333333337
1937,3,185.69999999999996
1937,4,184.6
1937,5,187.26666666666665
1937,6,188.45999999999998
1937,7,188.61666666666667
1937,8,187.44
1937,9,190.74999999999997
1937,10,193.0
1937,11,187.79999999999998
1937,12,182.60000000000002
1937,13,184.91666666666666
1937,14,180.83333333333334
1937,15,180.81666666666663
1937,16,180.96666666666667
1937,17,172.9
1937,18,175.38333333333335
1937,19,171.48333333333332
1937,20,170.83333333333334
1937,21,174.46000000000004
1937,22,173.10000000000002
1937,23,173.3166666666667
1937,24,167.29999999999998
1937,25,168.85
1937,26,168.33999999999997
1937,27,176.56
1937,28,178.56666666666663
1937,29,182.45000000000002
1937,30,183.9
1937,31,186.15
1937,32,187.3166666666667
1937,33,187.1833333333333
1937,34,180.51666666666668
1937,35,174.46666666666667
1937,36,164.8
1937,37,161.76666666666668
1937,38,154.33333333333334
1937,39,152.65
1937,40,147.66666666666669
1937,41,138.54000000000002
1937,42,131.75
1937,43,133.66666666666666
1937,44,131.86
1937,45,128.57999999999998
1937,46,126.69999999999999
1937,47,116.86000000000001
1937,48,123.95
1937,49,127.83333333333333
1937,50,124.61666666666667
1937,51,128.5
1937,52,122.04
1938,1,125.06666666666668
1938,2,132.61666666666667
1938,3,131.9
1938,4,125.18333333333334
1938,5,121.26666666666665
1938,6,124.25999999999999
1938,7,125.81666666666666
1938,8,130.57999999999998
1938,9,129.29999999999998
1938,10,125.05
1938,11,123.0
1938,12,115.68333333333334
1938,13,103.5
1938,14,107.61666666666667
1938,15,115.1
1938,16,117.35000000000001
1938,17,114.30000000000001
1938,18,113.11666666666667
1938,19,118.05
1938,20,115.93333333333332
1938,21,111.13333333333333
1938,22,109.46
1938,23,113.71666666666665
1938,24,113.08333333333336
1938,25,122.7
1938,26,133.23333333333332
1938,27,137.06
1938,28,136.45000000000002
1938,29,141.58333333333334
1938,30,142.54999999999998
1938,31,142.01666666666665
1938,32,141.66666666666666
1938,33,138.6
1938,34,142.65
1938,35,139.1
1938,36,141.57999999999998
1938,37,136.1
1938,38,136.23333333333335
1938,39,134.61666666666667
1938,40,146.15
1938,41,150.7
1938,42,151.45000000000002
1938,43,152.98333333333332
1938,44,151.79999999999998
1938,45,155.875
1938,46,153.64999999999998
1938,47,149.98
1938,48,147.98333333333332
1938,49,147.83333333333334
1938,50,150.18333333333334
1938,51,150.46666666666667
1938,52,152.38
1939,1,153.82
1939,2,149.08333333333334
1939,3,148.78333333333333
1939,4,140.35
1939,5,142.71666666666667
1939,6,144.68333333333334
1939,7,144.72
1939,8,143.88
1939,9,147.38333333333335
1939,10,150.46666666666667
1939,11,148.15
1939,12,141.46666666666667
1939,13,138.20000000000002
1939,14,129.42000000000002
1939,15,125.08333333333333
1939,16,127.59999999999998
1939,17,128.35
1939,18,130.35
1939,19,132.54999999999998
1939,20,130.6833333333333
1939,21,133.75
1939,22,137.01999999999998
1939,23,138.33333333333334
1939,24,137.20000000000002
1939,25,136.98333333333332
1939,26,133.25
1939,27,132.97999999999996
1939,28,135.76666666666668
1939,29,142.26666666666668
1939,30,144.06666666666666
1939,31,143.46666666666667
1939,32,139.51666666666665
1939,33,138.61666666666667
1939,34,133.35000000000002
1939,35,136.04999999999998
1939,36,147.38
1939,37,153.88333333333335
1939,38,151.6
1939,39,152.3166666666667
1939,40,150.88333333333333
1939,41,150.44
1939,42,152.71666666666667
1939,43,154.13333333333335
1939,44,152.33333333333334
1939,45,150.75
1939,46,149.96666666666667
1939,47,150.54000000000002
1939,48,147.4
1939,49,147.5
1939,50,148.25
1939,51,149.21666666666667
1939,52,149.44
1940,1,145.75714285714284
1940,2,149.4333333333333
1940,3,145.48333333333332
1940,4,146.05
1940,5,145.70000000000002
1940,6,146.75
1940,7,148.56
1940,8,148.29999999999998
1940,9,146.4333333333333
1940,10,147.3666666666667
1940,11,147.91666666666666
1940,12,146.27999999999997
1940,13,146.93333333333334
1940,14,149.01666666666665
1940,15,150.25
1940,16,148.35
1940,17,148.23333333333335
1940,18,147.88333333333333
1940,19,147.26666666666665
1940,20,132.16666666666666
1940,21,116.73333333333333
1940,22,115.12
1940,23,114.86666666666667
1940,24,118.11666666666666
1940,25,123.03333333333335
1940,26,121.86666666666667
1940,27,121.28
1940,28,121.58333333333333
1940,29,122.38333333333334
1940,30,121.98333333333333
1940,31,125.11666666666667
1940,32,125.81666666666666
1940,33,123.84999999999998
1940,34,124.28333333333332
1940,35,126.63333333333333
1940,36,131.72
1940,37,129.21666666666664
1940,38,130.53333333333333
1940,39,133.54999999999998
1940,40,133.8166666666667
1940,41,131.88
1940,42,131.70000000000002
1940,43,131.8
1940,44,133.06666666666666
1940,45,135.26000000000002
1940,46,136.92000000000002
1940,47,133.48000000000002
1940,48,130.85
1940,49,130.66666666666666
1940,50,131.75
1940,51,130.16666666666666
1940,52,128.94
1941,1,120.01666666666665
1941,2,133.03333333333333
1941,3,131.63333333333333
1941,4,128.8166666666667
1941,5,126.66666666666667
1941,6,123.66666666666667
1941,7,121.84
1941,8,119.08000000000001
1941,9,121.75
1941,10,121.21666666666668
1941,11,122.83333333333331
1941,12,123.36666666666666
1941,13,122.65000000000002
1941,14,123.60000000000001
1941,15,121.42
1941,16,118.11666666666667
1941,17,116.45
1941,18,116.05000000000001
1941,19,116.38333333333333
1941,20,116.75
1941,21,116.89999999999999
1941,22,116.04
1941,23,117.26666666666665
1941,24,121.48333333333333
1941,25,122.73333333333333
1941,26,123.60000000000001
1941,27,123.4
1941,28,126.93333333333332
1941,29,127.75
1941,30,128.83333333333334
1941,31,128.98333333333335
1941,32,127.98333333333335
1941,33,125.8
1941,34,125.69999999999999
1941,35,126.85000000000001
1941,36,127.74000000000001
1941,37,127.18333333333335
1941,38,127.98333333333333
1941,39,127.13333333333333
1941,40,126.41666666666669
1941,41,124.23333333333333
1941,42,120.35999999999999
1941,43,120.60000000000001
1941,44,119.23333333333333
1941,45,118.78
1941,46,116.7
1941,47,116.52000000000001
1941,48,116.25000000000001
1941,49,115.39999999999999
1941,50,111.30000000000001
1941,51,109.78333333333335
1941,52,106.88
1942,1,112.05
1942,2,112.89999999999999
1942,3,111.68333333333334
1942,4,109.78333333333335
1942,5,110.06666666666666
1942,6,109.88333333333334
1942,7,107.38
1942,8,105.98333333333333
1942,9,105.97999999999999
1942,10,105.18333333333334
1942,11,100.60000000000001
1942,12,101.10000000000001
1942,13,101.10000000000001
1942,14,100.12
1942,15,100.91666666666667
1942,16,98.11666666666667
1942,17,96.25
1942,18,94.51666666666667
1942,19,97.23333333333335
1942,20,98.15000000000002
1942,21,98.71666666666665
1942,22,100.0
1942,23,102.33333333333333
1942,24,104.58333333333333
1942,25,104.95
1942,26,102.86666666666667
1942,27,103.13999999999999
1942,28,107.03333333333335
1942,29,108.53333333333332
1942,30,107.51666666666667
1942,31,106.0
1942,32,105.35000000000001
1942,33,105.46666666666668
1942,34,107.01666666666667
1942,35,106.43333333333332
1942,36,106.38333333333333
1942,37,106.82000000000001
1942,38,106.61666666666666
1942,39,108.14999999999999
1942,40,109.63333333333333
1942,41,112.36666666666666
1942,42,114.28
1942,43,114.61666666666666
1942,44,113.96666666666668
1942,45,114.91999999999999
1942,46,116.62
1942,47,115.14999999999999
1942,48,114.58
1942,49,114.91666666666667
1942,50,115.60000000000001
1942,51,117.11666666666667
1942,52,118.88
1942,53,119.05000000000001
1943,53,119.5
1943,1,119.71666666666665
1943,2,120.38333333333334
1943,3,121.34999999999998
1943,4,124.05
1943,5,125.64999999999999
1943,6,126.35999999999999
1943,7,127.83333333333336
1943,8,129.18
1943,9,129.81666666666666
1943,10,130.23333333333335
1943,11,130.0
1943,12,131.11666666666667
1943,13,136.06666666666663
1943,14,134.98333333333335
1943,15,132.29999999999998
1943,16,133.7
1943,17,134.63333333333333
1943,18,137.71666666666667
1943,19,138.04999999999998
1943,20,138.21666666666664
1943,21,139.88333333333333
1943,22,142.44
1943,23,141.8
1943,24,139.79999999999998
1943,25,140.18333333333334
1943,26,143.20000000000002
1943,27,143.74
1943,28,144.9333333333333
1943,29,144.13333333333333
1943,30,139.86666666666665
1943,31,135.91666666666669
1943,32,136.25
1943,33,137.53333333333333
1943,34,135.75
1943,35,136.65
1943,36,137.51999999999998
1943,37,138.21666666666667
1943,38,141.05000000000004
1943,39,139.83333333333334
1943,40,138.25
1943,41,137.07999999999998
1943,42,138.41666666666666
1943,43,138.65
1943,44,137.2
1943,45,132.72
1943,46,131.38333333333333
1943,47,132.3
1943,48,130.91666666666669
1943,49,133.58333333333334
1943,50,134.83333333333331
1943,51,136.04
1943,52,135.7
1944,1,137.45
1944,2,138.01666666666665
1944,3,138.08333333333334
1944,4,137.43333333333337
1944,5,136.68333333333334
1944,6,135.04000000000002
1944,7,135.95000000000002
1944,8,136.26000000000002
1944,9,136.56666666666666
1944,10,138.5666666666667
1944,11,140.66666666666666
1944,12,139.78333333333333
1944,13,138.54999999999998
1944,14,138.39999999999998
1944,15,138.36666666666667
1944,16,136.68333333333337
1944,17,135.73333333333332
1944,18,137.5
1944,19,138.75
1944,20,138.85
1944,21,140.1
1944,22,141.82
1944,23,142.03333333333333
1944,24,145.0
1944,25,147.9333333333333
1944,26,148.08333333333334
1944,27,149.22
1944,28,150.25
1944,29,148.54999999999998
1944,30,146.26666666666668
1944,31,146.1833333333333
1944,32,145.41666666666666
1944,33,147.2
1944,34,148.04000000000002
1944,35,147.06
1944,36,144.96
1944,37,143.98333333333332
1944,38,145.28333333333333
1944,39,146.35000000000002
1944,40,147.63333333333333
1944,41,148.56
1944,42,148.48333333333335
1944,43,146.6833333333333
1944,44,146.78333333333333
1944,45,147.65
1944,46,146.28333333333333
1944,47,146.52
1944,48,147.16666666666666
1944,49,148.85
1944,50,151.31666666666663
